prognosis,Column Name,value
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Hepatitis E,acute_liver_failure,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Paralysis (brain hemorrhage),altered_sensorium,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Hypoglycemia,anxiety,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Cervical spondylosis,back_pain,1
Dengue,back_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Typhoid,belly_pain,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Acne,blackheads,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
Urinary tract infection,bladder_discomfort,1
